order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,tempo_entrega_dias
42889cba53a791dfa45f24d62019a521,a584daec24287b6e6760e3784d490d36,delivered,2017-11-27,2017-11-29,2017-12-01,2017-12-27,2017-12-20,30.0
e4b5604780e8b0ba35b9335194254b33,b8ae52eba45117ca56310b303a029ffb,delivered,2018-03-04,2018-03-04,2018-03-06,2018-04-07,2018-04-03,34.0
2929e8208718655c26082e7331ef49e4,57841269df64fd5c9ba421df2e89a4bb,delivered,2017-09-27,2017-09-27,2017-09-29,2017-11-07,2017-11-03,41.0
3062239cf5087db015afcb38eb79c5c1,a64008bce82dfa89bc3206a3f5d927a2,delivered,2018-05-12,2018-05-12,2018-05-16,2018-06-15,2018-06-08,34.0
6c5eb0920626d3ff5588d03d6f2d4936,1b83beaaa59c8cdfe738f7ead2517da8,delivered,2018-03-15,2018-03-17,2018-03-19,2018-05-03,2018-04-30,49.0
cc15ef8448a7506bdcd6eb851c0aea1f,39d61eaa46637e677dd1eea3f732150f,delivered,2017-11-25,2017-11-27,2017-11-29,2017-12-29,2017-12-18,34.0
6f847f9ac6e3766bd689f8761043795a,d4f4fadb21d0971a79cbbbd9bb66cea5,delivered,2018-02-10,2018-02-10,2018-02-15,2018-03-15,2018-03-13,33.0
635c894d068ac37e6e03dc54eccb6189,7a34a8e890765ad6f90db76d003acb27,delivered,2017-04-15,2017-04-15,2017-04-27,2017-05-16,2017-05-18,31.0
808c4b75909ba91f23c1ef928f396822,9861f511b87644ae160dc9c9a0174596,delivered,2018-03-05,2018-03-05,2018-03-07,2018-04-10,2018-03-26,36.0
b02983703060845dbc7fe979ceaf2c3b,24e7a957667cacd36af3e168d90ef0e2,delivered,2017-03-24,2017-03-24,2017-03-29,2017-05-23,2017-04-25,60.0
8ee92f80d48a27d627bf77accdda8346,2da2f68d5ccedf627efc3a736744833b,delivered,2018-04-01,2018-04-01,2018-04-03,2018-05-03,2018-05-24,32.0
4ef546f6f1165d23cd5134e9c5ab83d7,381e2ee728da26e580677f26fe7a952c,delivered,2018-02-15,2018-02-15,2018-03-02,2018-04-09,2018-03-08,53.0
6954f8261ff8147d4f4570c7d65990bd,8f8125a2e985b03e517f0ae3aa5932bd,delivered,2018-01-10,2018-01-11,2018-01-13,2018-02-18,2018-02-08,39.0
4550a99f6056026fc76c5030f0f45fe6,53b6d45cb9684a4b93e0ba2030222456,delivered,2017-06-24,2017-06-24,2017-06-26,2017-08-16,2017-07-18,53.0
54e7f1eb822580ef0e389f94a0500f3b,74dbd4c0c3f97452f1fa68bfe07b2485,delivered,2017-10-30,2017-10-30,2017-11-17,2017-11-29,2017-12-07,30.0
8bf34e270470d172db01882f498e9162,19ca718ca118d6c21c6b86e62cb17e38,delivered,2017-12-03,2017-12-05,2017-12-07,2018-01-05,2018-01-02,33.0
7c65caaf993acf13ce6a8c0aba410801,ccc8cce5e9a3019affcd01b0371b3818,delivered,2018-01-03,2018-01-05,2018-01-08,2018-02-06,2018-02-01,34.0
59d227c2a7283050197703ca057505d9,6b025dc026b0c04adcc72779f048826f,delivered,2018-03-06,2018-03-06,2018-03-07,2018-04-16,2018-04-02,41.0
231e08dd8d9fc8f16332da72a3375893,79d9a9799118ba3d40c7ffb9969e5d1d,delivered,2018-06-27,2018-06-27,2018-07-02,2018-08-01,2018-08-03,35.0
b538c911276725b4521eb30417d2f4f2,f10a0728dd9a65395633cb333eead2b7,delivered,2018-04-07,2018-04-07,2018-04-10,2018-05-10,2018-05-14,33.0
a6c422d2b642708cb8aabe049013a49e,77311c5e39497bf57a622362656e3c2c,delivered,2018-07-13,2018-07-13,2018-07-31,2018-08-20,2018-08-14,38.0
309de5faf9baa8961fd068f3f4e44dcd,212faae3e5c3646879daad76a9f106b3,delivered,2018-01-31,2018-01-31,2018-01-31,2018-03-11,2018-03-07,39.0
4b4b94ef72b5f4fe86ce88a01b54e7a7,ddb9c6f0cb74c12eb34320c2055fe311,delivered,2018-03-06,2018-03-06,2018-03-07,2018-04-06,2018-03-29,31.0
cd0b902d14f0c8d23aa34f4d50bf7843,2b64781218424cfa0804acacae74a20d,delivered,2017-11-22,2017-11-22,2017-11-23,2018-01-11,2017-12-13,50.0
7c59d327d267a2ce386f84038c0035c5,ff567b222d32e3d5198771f4125b7b40,delivered,2018-04-20,2018-04-24,2018-05-21,2018-06-08,2018-05-15,49.0
51d7a5256a29ae35eeaa4d7bbf14931a,170fa80e9be57279b9ff58d86386806e,delivered,2018-01-16,2018-01-16,2018-01-22,2018-02-26,2018-02-09,41.0
3b96533b1d556ba2db462f837d839dfa,62bca519972bb00e4d383b445f66f1e5,delivered,2017-08-08,2017-08-08,2017-08-09,2017-09-12,2017-09-12,35.0
d9c97ab2098fe0b71eb51aa660f74fe2,45a918e53c2777929c7e00a148e6f4ab,delivered,2018-02-25,2018-02-26,2018-02-27,2018-04-02,2018-03-23,36.0
d5c99387bb0975f7fd307eab0b02bd63,bd6015756d502c57af1d4f5ce8f7bb7d,delivered,2018-03-14,2018-03-16,2018-03-16,2018-04-30,2018-04-03,47.0
b2904e4b8dc7f4317993cb7d645f1a85,6078d4d210247a79ca7559bff4d79ffe,delivered,2017-11-27,2017-11-27,2017-11-30,2018-01-09,2017-12-26,43.0
94ed99124b4c0ee155fd9bb057a14c2e,63f4af09fb9173f543e2c340dd9aef85,delivered,2018-03-06,2018-03-06,2018-03-06,2018-04-11,2018-04-06,36.0
840d7cc10efae8ba460cc8ea84f1b6db,9f361e84f8bbbb7cb127f06f1f64cae2,delivered,2017-12-12,2017-12-12,2018-01-31,2018-01-31,2018-01-12,50.0
abbbf52551bc34cd52a7851c06dfca90,594ceaa56731ed8539ea1b5437d9e311,delivered,2017-01-26,2017-01-28,2017-03-17,2017-04-05,2017-03-14,69.0
4f3f48cbedce0c316c688af6fc7e9c56,e50355d012ea4541a82a891e41429b8d,delivered,2018-01-26,2018-01-30,2018-02-19,2018-03-17,2018-03-08,50.0
972d6687f988a5383e3593ec28911400,764c697264e9c98080259f8640b5c49e,delivered,2017-11-24,2017-11-25,2017-12-06,2018-01-09,2017-12-15,46.0
fa0705d5bfc72c07badff6fcffd697f6,8355182f364d22c4bb1ed8e4e82f8f1a,delivered,2017-12-03,2017-12-03,2017-12-14,2018-01-03,2018-01-04,31.0
414fe5cf5ccc8afed3c265aede6cc37d,cd35dd0b8e59b051825c99ff42983181,delivered,2018-01-10,2018-01-10,2018-01-11,2018-03-08,2018-02-14,57.0
1eab72eb166f0f84fb07b37a5d044f56,c920352ccf11e554a9981c919c5f8cad,delivered,2017-12-06,2017-12-06,2017-12-07,2018-01-11,2018-01-04,36.0
93b94a19e5546ce4eac9c4eac62f5465,d7dd2b2a9644847e092a739891e4697e,delivered,2017-07-10,2017-07-11,2017-07-11,2017-08-10,2017-07-21,31.0
9814faa42d794c0595af95705ab9c7a4,a304e4e04c9d21275b98859228fcf445,delivered,2017-12-14,2017-12-15,2017-12-18,2018-01-22,2018-01-09,39.0
aec4f42c8ecc65ba995a4ebcd0e1de2d,efe0a27eb62f96985e74e196a386be40,delivered,2017-12-18,2017-12-20,2018-01-26,2018-02-05,2018-01-24,49.0
7b74647ef95b9578401bd8a4f723b301,43ae0f58c3e63919119fa948c2efee95,delivered,2017-12-01,2017-12-02,2017-12-04,2018-01-05,2017-12-29,35.0
47b40429ed8cce3aee9199792275433f,cb2caaaead400c97350c37a3fc536867,delivered,2018-01-03,2018-01-03,2018-02-06,2018-07-13,2018-01-19,191.0
31c97b9baf5fa7ec99a32d2e0f000937,13eb55f95d60ba5f35dc8dee498b3c7d,delivered,2018-03-28,2018-03-28,2018-03-29,2018-05-11,2018-05-04,44.0
b019bc1c1d0c2021d1c4d8d8e94ed969,4e2b881285ffa8978c58a6fa37df124b,delivered,2018-04-02,2018-04-02,2018-04-05,2018-05-07,2018-05-04,35.0
9b92d4432c1758cd4215f3fdb1d623a3,abcc88626b6df4cc183bd4cf459bd9f7,delivered,2018-02-09,2018-02-09,2018-02-09,2018-03-14,2018-03-14,33.0
ff3f2d5b004f8051849318f201add7c9,3935a46119fd8d69b602e645cedca908,delivered,2018-04-02,2018-04-03,2018-04-04,2018-05-02,2018-04-19,30.0
08b0cc275164eab92e5797432fa89770,5c197035dc0c05ebb42f00013fec810a,delivered,2018-07-16,2018-07-16,2018-07-31,2018-08-15,2018-08-14,30.0
9561fdb9089a36bb1e9c58c334053eda,aaf2642dd99945833bc3cd3531fc125e,delivered,2018-01-23,2018-01-25,2018-01-26,2018-03-06,2018-02-19,42.0
69c7a1e070c1759e15f7a5fd24c36e5b,6cbc69ef01df8d34bd134c6d828c1e53,delivered,2017-03-06,2017-03-06,2017-03-07,2017-05-29,2017-04-04,84.0
dddd54d8113f120fbbbbe593502a2d47,e11b9d7e63f6045c6007fcb39d771f2d,delivered,2018-03-02,2018-03-03,2018-03-20,2018-04-02,2018-03-23,31.0
7ad41ea08a2c58430824670667219a6e,a424e1e6a6c44dd152dcb1c7c6f6e178,delivered,2017-04-10,2017-04-10,2017-04-11,2017-05-16,2017-05-16,36.0
746abc8ae9eb8c8f21a6c916527ff5ba,20bbdccca35dd35f04165cc34b5ec25d,delivered,2017-10-16,2017-10-17,2017-11-08,2017-12-04,2017-11-03,49.0
47c195b6b404c1fa22f04b99a37a0b29,4cc8f93215f8f609b50638d49aea3077,delivered,2018-06-27,2018-06-29,2018-06-29,2018-08-28,2018-07-30,62.0
1bf4871c57b8284ca1dfa1a02ad278c6,ef1cf638ea4788f89b4d2042d694db3a,delivered,2018-02-18,2018-02-18,2018-03-02,2018-03-22,2018-03-09,32.0
ab6442c868ae3695e675d3c39aa616a2,5559bf647b4f700749b919fc782e10b3,delivered,2018-02-22,2018-02-22,2018-02-27,2018-04-16,2018-03-26,53.0
a81ac812819d3c3e98ff62b3a8e4e75d,37e7c79dd2b11c3d0fdc8fd3b4981bf8,delivered,2017-11-23,2017-11-23,2017-12-27,2017-12-27,2017-12-05,34.0
b7a77aac1be341d2f9009b231cd3b4e8,e43558b2abdd406058436512ebe8b58c,delivered,2017-11-23,2017-11-23,2017-11-29,2018-01-05,2017-12-19,43.0
3323fd4055090e20288b12f59a77e9fb,e7b96e5c330f63125f06f075bd8ede22,delivered,2018-01-06,2018-01-07,2018-01-15,2018-02-20,2018-02-05,45.0
97746144f29ff82670bcd8311e484a16,679606d5183722ee9820f8c94d596788,delivered,2018-03-06,2018-03-06,2018-03-07,2018-04-11,2018-04-06,36.0
605dd1e8229892fbac9c08a82693f888,6ba7254b16cf6bdbb63b792daa982d91,delivered,2018-01-11,2018-01-12,2018-01-13,2018-02-15,2018-02-09,35.0
8681115ee9073763981721e9e4cadbe3,7e1485fc18aebbfb8dc5ec5008db0066,delivered,2018-02-27,2018-02-28,2018-03-01,2018-04-05,2018-03-19,37.0
7978aa5d3192f689ad92bcb96ae2fef0,96ea9ef4efcf7c1f253d6203c56d88d2,delivered,2017-10-28,2017-10-28,2017-11-21,2017-12-09,2017-12-12,42.0
6a9c9e93c5bcd0e6b308ce42094a569f,9a17a2d857d5a38a7a959f5cd1d1d015,delivered,2017-12-21,2017-12-22,2017-12-27,2018-02-06,2018-01-31,47.0
9d57c2295efd51a11106d2d8175c676a,09fb0a39eda61227d0a8c0627a01b9e9,delivered,2018-02-25,2018-02-25,2018-02-27,2018-04-10,2018-03-21,44.0
845ac06e0873e12e221a7f8a5ad06477,0215ccbc95aee7344ac14c2bacf19d12,delivered,2018-03-02,2018-03-02,2018-03-06,2018-04-02,2018-03-23,31.0
a279303ffd9d8c583d887dbf8f5666b1,cefd7308cec89db955a4f0521d269f54,delivered,2018-02-26,2018-02-27,2018-03-01,2018-04-04,2018-03-23,37.0
483ad8e78dc16136316aded1f0602031,578caaf393f2b39426846f3b87066cb6,delivered,2018-01-22,2018-01-23,2018-02-19,2018-02-21,2018-02-23,30.0
b168d329f34145f3b1bd2d09ba74f0a5,36ad893b6f3eda60c48afadbdff160d1,delivered,2017-12-08,2017-12-08,2017-12-12,2018-01-19,2018-01-04,42.0
b57278e94a17f53f5a91bb0aab49c397,8c812604bb36f468870e6b5c50d70531,delivered,2017-02-20,2017-02-22,2017-02-24,2017-04-20,2017-04-04,59.0
b1cc044d321053348a5e482ca7e6b2e3,d3286ca43aa21423c6045b2806ca8e56,delivered,2018-01-30,2018-01-30,2018-02-09,2018-03-16,2018-03-20,45.0
f1db3b4ae1a3252075e1bcb338303e7f,53313245c173ce9077b0d33472014ccc,delivered,2018-01-22,2018-01-23,2018-02-19,2018-02-23,2018-02-14,32.0
1777854e00599d581f88f45af1432949,dec9197cddc4a996a3eb89c1d5df30a0,delivered,2018-03-03,2018-03-04,2018-03-05,2018-04-30,2018-03-28,58.0
683bf306149bb869980b68d48a1bd6ab,4ca9d029df38b5b513980f0508bed78e,delivered,2017-12-12,2017-12-12,2017-12-13,2018-01-15,2018-01-15,34.0
0c38c51b8a775bccbf8a0e340be3cece,1b8d4b28ab60427100f70a7232fdf094,delivered,2018-07-29,2018-07-29,2018-08-03,2018-09-01,2018-08-20,34.0
05a8c94a9361d5496501f6577cf82841,c62d3321fbc841fce665169b9f3218a7,delivered,2018-03-17,2018-03-17,2018-03-22,2018-05-04,2018-04-20,48.0
d1b1a90a35eab67950b29a4a38f9a04c,8e899fa0db613636d5e7aaf46c221597,delivered,2017-11-24,2017-11-24,2017-12-05,2018-01-08,2017-12-26,45.0
9baba2001be25ff76212cddad73139de,346a1210995a24e531bfeccd3d9d3684,delivered,2018-02-14,2018-02-14,2018-02-16,2018-03-29,2018-03-14,43.0
cd302cb2dc6786acab6add1e4867c38d,215ead536a59b4ba1a25dc2af4f7e53e,delivered,2017-12-05,2017-12-05,2017-12-07,2018-01-04,2017-12-29,30.0
e41e11b6bbfb361583ab92eb18bc9018,186946421a317f7f97a34b24f2962f51,delivered,2018-03-20,2018-03-20,2018-03-23,2018-04-30,2018-04-20,41.0
0c2b241aa0c85f5e27ad334225793b87,eab17001b1d7cde27c1f1234af12d4e6,delivered,2018-04-02,2018-04-04,2018-04-18,2018-05-14,2018-05-18,42.0
d1158619ad4cc6e0de905250f28ade12,40cec67ca5cd920ec76d1516d45cf89b,delivered,2017-11-21,2017-11-21,2017-11-23,2017-12-27,2017-12-19,36.0
d5f143e9c159a5f1c33f7477c89db770,4f0da4955b04c7b24168eecf63581092,delivered,2017-12-26,2017-12-26,2018-01-02,2018-02-22,2018-02-01,58.0
606a4d197c2fcc7ea1b91a89c0843f1e,3ba4c54a45fcf215d16b7c5fd916deaf,delivered,2017-11-16,2017-11-17,2017-11-23,2017-12-22,2017-12-14,36.0
5f064781620790a450c0308f09adfd8d,28297d9e3d16e0239dba1fddf699137a,delivered,2018-01-14,2018-01-14,2018-02-07,2018-02-14,2018-02-05,31.0
b8fdf0a70040d5461adca8f95ba4171a,a56a99918e8686b7d35af612dd30e86e,delivered,2017-12-01,2017-12-02,2017-12-04,2018-01-05,2018-01-04,35.0
13b7cdafde78bebb404d4dc74c04fb82,07c9872dff5069c277abed8f425e133f,delivered,2018-02-15,2018-02-15,2018-02-21,2018-03-29,2018-03-14,42.0
3cb3f6f3260322db164ba9b44b6a07af,c98b7957f7c40a66e916512d00d46a2b,delivered,2018-03-12,2018-03-12,2018-03-13,2018-04-19,2018-04-06,38.0
46d45c02db0c16939f8f1c45a9c8a344,56ef7b991567c06caa6eb5f470716ee3,delivered,2017-07-03,2017-07-03,2017-07-07,2017-08-15,2017-07-25,43.0
24ae0d766df69840feedaece7acfc653,c5caf3ba9c0bec1cb22624b0759839fb,delivered,2017-03-13,2017-03-13,2017-03-21,2017-04-13,2017-05-08,31.0
07ac5d2775e382ce0fa8132f74330cb2,338e6042821357f927ba8e5bc128c832,delivered,2017-11-27,2017-11-27,2017-12-08,2018-01-07,2017-12-29,41.0
18ea31163ebdbdd5972db7345aca7ae5,51adcd5d6087dc721c98bf88ed9769d5,delivered,2018-02-25,2018-02-27,2018-02-27,2018-04-07,2018-03-22,41.0
9a1e4b3e892b5ea975db9c5ab5b97b62,351576a5d351dc7c259a97495e9eb075,delivered,2018-03-08,2018-03-08,2018-03-12,2018-04-16,2018-03-26,39.0
95bdac6e96f88756554972d72c5d9591,57ae8be4f9aabcffb5c7cc4d3b9ff87b,delivered,2018-04-19,2018-04-20,2018-04-26,2018-05-29,2018-05-21,40.0
bd2b27e7b86e92bf9533282715b8de2a,780bc009c04d4dc9256dac9b2b5a5f5e,delivered,2018-01-21,2018-01-23,2018-02-08,2018-02-20,2018-02-14,30.0
c52e91d0960446c0624a5a984188ffba,98532992427099604afabf482a6e476c,delivered,2017-06-19,2017-06-20,2017-07-12,2017-07-28,2017-07-19,39.0
21403027f4ab40334345e1c8626a6a3c,5b6a981e53b05732cee5c921d502378b,delivered,2017-11-25,2017-11-25,2017-11-28,2018-01-06,2017-12-21,42.0
49bb32cab29be3bbe1a0ae27978edb48,213083b940361e8f479171420a9a71eb,delivered,2018-03-25,2018-03-27,2018-04-11,2018-05-03,2018-04-13,39.0
3e77cb3c65a1bac64d0516085c2dda55,6d60475ef70dcd117852c6910243e357,delivered,2017-07-28,2017-08-02,2017-08-02,2017-09-12,2017-09-01,46.0
35546dd6349a2065ed8ac6ffbd2b7aba,32c6009661db53f56c198466fab06e9d,delivered,2018-03-06,2018-03-07,2018-03-08,2018-04-24,2018-03-29,49.0
4cfc21861f949b1bb4f23340193a2138,882d74a40dd3c00c4bf5e3b6ba55798e,delivered,2018-05-04,2018-05-05,2018-05-10,2018-06-04,2018-06-04,31.0
89aaf44e5c7771fbdeacb9baa428988b,c4bd81441055a6cff67831bd36c17c3e,delivered,2018-03-17,2018-03-20,2018-03-20,2018-05-23,2018-04-13,67.0
9e9d4673d9d0f8c0d68a48c13638c606,8d36aeb3b2106d94058949c699d9077c,delivered,2018-01-08,2018-01-10,2018-01-11,2018-02-07,2018-02-01,30.0
688f9f7bf06856abf4f9bd73e57cb5a4,5f93f330ff0dc45aed4db06da679d7dc,delivered,2017-12-28,2017-12-28,2018-01-04,2018-02-07,2018-01-30,41.0
7c6a400b3bbaff6cff070e8c6cdd17aa,0e6dc68c45be8a533f75d733eeaaad1f,delivered,2018-05-09,2018-05-10,2018-05-17,2018-06-13,2018-06-04,35.0
a523c396a29386423aa594fe448ca713,e2431d4ec21d4a66b411af4e65c4cb1b,delivered,2017-11-29,2017-11-29,2017-12-04,2018-01-04,2017-12-28,36.0
8119174bd1dd63d869875de9844752a8,3a5cad64482bcecb235e7542db8448f1,delivered,2017-10-27,2017-10-27,2017-11-07,2017-11-29,2017-11-29,33.0
9f9b0cf9d794e40cdf1c4cf909d65ca4,0f7e602a322f750f5d36451395bf2273,delivered,2017-11-27,2017-11-27,2017-12-01,2018-01-09,2017-12-22,43.0
4cdbab26daf6a0dd8c5c0eb2acdd0e96,a136ac4f4161fa13190fe9bb6f7402c4,delivered,2017-11-26,2017-11-26,2017-12-01,2018-01-09,2018-01-04,44.0
6cfe6353d8643785eeccb1f3378ba401,baf986694ca78eadb2db3922ea0d2e4b,delivered,2017-12-17,2017-12-17,2017-12-27,2018-01-16,2018-01-26,30.0
a05955b3170a4c7a3e758f164a61376d,44b63b4dcaf4535c4f5f2fab7262fcc7,delivered,2017-12-10,2017-12-10,2017-12-11,2018-01-09,2018-01-05,30.0
300998e3030b6188e511f183f94a5068,ba4169c960af5964c480e2059170bb9b,delivered,2018-01-16,2018-01-18,2018-01-20,2018-02-15,2018-02-15,30.0
19428d94d47ebaa715faa60f63186de6,35305c48e57a6259af306e3f2c9fb553,delivered,2018-01-29,2018-01-29,2018-01-31,2018-03-02,2018-03-13,32.0
c1ce7c20699d83bcfb424c8e800a1788,2b0a5b85deac8b6d317d15ac41b14734,delivered,2018-05-14,2018-05-14,2018-05-15,2018-07-24,2018-06-07,71.0
64397bf4c493c0fa84f413977e87da93,801cf4cbead385894fce01a5edc979ff,delivered,2018-03-16,2018-03-16,2018-03-16,2018-05-03,2018-04-09,48.0
f3e5c962f3e54c9eb2148bcdfebef26c,9ad093e3c09e370f0f79dd573a9b2f34,delivered,2017-11-24,2017-11-24,2017-11-30,2017-12-26,2017-12-14,32.0
7a411701d358d7be1e457ec66ceb4731,69a802e5bb4b4ae5ccded0cda1d0e40b,delivered,2017-11-30,2017-12-01,2017-12-04,2017-12-30,2017-12-26,30.0
75ad3bc2c20ac416220546b2268066dc,810eaa5351d02199e8f4b53de15008df,delivered,2018-01-23,2018-01-23,2018-01-26,2018-02-27,2018-02-21,35.0
8273d2fc0ec9b9e27e2f3998daebb8ed,ec3a243dd7e47824066db2ecbf683723,delivered,2018-01-24,2018-01-25,2018-02-21,2018-03-03,2018-03-05,38.0
0f016423033058b7bef153a01ff9100b,3ace70c2a53c63bdd0f8b12c02b1e4d6,delivered,2018-02-24,2018-02-24,2018-02-28,2018-05-03,2018-03-26,68.0
c2a550cc5f966506b717532441c221e5,fc99aeadad12e8925f558305956a08aa,delivered,2018-01-12,2018-01-13,2018-01-15,2018-05-23,2018-02-08,131.0
ec69be9fc7fbfea191b1252ccfad7732,c470b8a12dfb575e2e9427903d02af4c,delivered,2017-12-08,2017-12-08,2017-12-11,2018-01-13,2018-01-15,36.0
245b2a09d0f787df368d4a370a63eb58,024dad8e71332c433bc9a494565b9c49,delivered,2017-12-06,2017-12-06,2017-12-11,2018-01-10,2018-01-11,35.0
ac28921ef185c0a4f81b4fbbdf4d645e,023a2dda10505c5b757b7f9887f5c41f,delivered,2017-10-28,2017-10-30,2017-11-07,2017-12-05,2017-12-08,38.0
db6fc36ce2a94f3e7af05707163314d4,2adc5a6e729b462802e8443f719d9255,delivered,2018-01-09,2018-01-09,2018-02-05,2018-02-15,2018-03-07,37.0
45ee8ea280c9b83f9ca39f76dfe23919,e6a6fd39cceb8406bee8db3c4d4708da,delivered,2018-03-07,2018-03-08,2018-03-16,2018-04-10,2018-03-29,34.0
49339749b24288f34c827ba8f470a1e2,1e25825127b762cf429607fb83d14e32,delivered,2017-11-24,2017-11-24,2017-11-27,2018-01-08,2017-12-19,45.0
96d307dc05503506515055b86a580e86,cc4f268918146f839fd6d93f92f20141,delivered,2017-12-12,2017-12-12,2017-12-13,2018-01-18,2018-01-16,37.0
1a358c4ef8c7d066e7e526670d486f3e,4e99533d9f44d1f5a66cae1bb9e42ba4,delivered,2017-11-22,2017-11-22,2017-11-23,2018-01-03,2017-12-15,42.0
d89d67960e5c163e8afc1d83cf53db77,9c586f7527698db490c7be46d493a751,delivered,2018-02-08,2018-02-08,2018-02-09,2018-03-14,2018-03-07,34.0
61eb36486085131ba4b25409a0366ef3,42827ccfc64d84025ca7d1438f031d51,delivered,2017-08-18,2017-08-19,2017-08-22,2017-09-19,2017-09-08,32.0
f0680fed8d1da7afd02cc656cb6d57e9,c8aca2f8d04ca121e88c26b61d3823a8,delivered,2018-02-16,2018-02-17,2018-02-19,2018-03-28,2018-03-27,40.0
6ac28bc08c8053bb1c00241b19daea2b,6ec0f068eeb7a1906252032ef310d39f,delivered,2017-11-25,2017-11-25,2017-11-27,2018-01-03,2017-12-20,39.0
9d0ad9e3a6c8ade53a107a1008214396,e31bf09ec8e356fb6f8786901433631f,delivered,2017-09-07,2017-09-09,2017-09-11,2017-10-13,2017-10-02,36.0
efeaeef213e3c173e91d9ffe670ba677,d0128f8d239e6045e358579e174accc8,delivered,2018-03-04,2018-03-04,2018-03-09,2018-04-17,2018-04-02,44.0
c589bcc1414f7d7d949f353b1d1a45d9,fcf20d66055eec63cd40b5c41e1af520,delivered,2017-12-30,2017-12-30,2018-01-05,2018-02-24,2018-02-02,56.0
eac1f51413723e3cd22fd297ecb65306,aca95283388edd82420431b36ac4812a,delivered,2018-01-06,2018-01-06,2018-02-09,2018-03-01,2018-03-13,54.0
0db053a048333680c09114ac4f231a79,483bee82533502236b68f79d985e327c,delivered,2018-02-26,2018-02-26,2018-03-01,2018-04-18,2018-03-23,51.0
18744489f4f9774fa36be74698e7bc8f,f030c21560cd53689aeb6089340bff9f,delivered,2018-01-19,2018-01-19,2018-01-25,2018-02-27,2018-02-23,39.0
98974b076b01553d49ee6467905675a7,dc7cdb748679fb6f280f66d7582c5e59,delivered,2016-10-04,2016-10-06,2016-11-11,2016-11-17,2016-11-24,44.0
9864e42f543cd23bd3854610732d94b4,68d7fa1466056bfa867ade66120b4042,delivered,2018-01-09,2018-01-09,2018-01-22,2018-02-10,2018-02-15,32.0
15c371c7aa7f65f363f03818e30090ad,bdff986fd1c3b55217d54d9cee4b49d2,delivered,2017-11-25,2017-11-25,2017-11-27,2017-12-29,2017-12-26,34.0
35e3f3cac84a02e430e53ca318ce9791,b76b87175551ebd3a0402fc8e593571d,delivered,2018-01-30,2018-01-30,2018-02-06,2018-03-15,2018-02-21,44.0
87fc097f0342e12e5eeb4e772b40a96a,da06926e9e4d41c662c606df13c08f33,delivered,2018-02-07,2018-02-09,2018-02-28,2018-03-16,2018-03-15,37.0
f5c7fcc9933ae8861462ee79735d9993,d70e1d82169a6e535f36694a6f1aa3f8,delivered,2017-11-24,2017-11-24,2017-11-29,2018-01-04,2017-12-22,41.0
a56e37d8a5dac95d919eaff11259c597,fd88b35ff441b1536cdb975e1f804480,delivered,2018-04-16,2018-04-16,2018-04-30,2018-05-28,2018-05-22,42.0
4709e1e06850115eafef3681e478ca3d,1870e7a8977c45de3b3972efcc6ea9a8,delivered,2018-04-03,2018-04-03,2018-04-04,2018-05-03,2018-05-09,30.0
723941d77928846a4b2ec4612303bd25,a1922ec4d4717efb23f7175f5de9a9b6,delivered,2018-06-13,2018-06-14,2018-07-03,2018-07-29,2018-07-12,46.0
2148d1d6458e2aed4af9ddd978c48ac3,862619252ab047cfee12fbe748562b50,delivered,2018-01-29,2018-01-29,2018-01-29,2018-03-07,2018-03-08,37.0
713638fce61820946eea7e0773d1df84,f72803d7329ae3529dd2dff0b97410cb,delivered,2017-09-13,2017-09-13,2017-09-14,2017-10-17,2017-10-06,34.0
4faae91a65b5f993113cb0c78ca14a61,75f2aa057dcfd5d621262193e3db1d34,delivered,2017-12-04,2017-12-04,2017-12-07,2018-01-12,2018-01-12,39.0
7b177fcb9ffb753496f019d4ca317479,deb908d63b07cd65667ac2e526243abf,delivered,2017-02-04,2017-02-04,2017-02-21,2017-03-07,2017-03-31,31.0
695eed4f6656d10f32a49760523169de,a11b36966cf39cc44a686c7c6a085375,delivered,2017-02-14,2017-02-14,2017-03-13,2017-03-22,2017-03-13,36.0
61d158e103c596593eb48b325c8fe035,fd3b44dd13dab141361b58172c65b84d,delivered,2017-11-26,2017-11-26,2017-11-30,2017-12-28,2018-01-03,32.0
f7d991e51703014752000a5a1dabc152,69ce5cae4fcba2d8952984eed57c7c02,delivered,2018-07-25,2018-07-25,2018-08-15,2018-08-24,2018-09-05,30.0
2ba2becdde8cc656098cdc16496a90c6,a90e9e085253a28c9206dc0580944a06,delivered,2018-02-21,2018-02-23,2018-02-24,2018-04-13,2018-03-15,51.0
8e210b98003eece014e3e650fc111c72,ccace14c820966d438707dc902d208f7,delivered,2018-01-14,2018-01-16,2018-01-19,2018-02-14,2018-02-14,31.0
5b181a5480a2873bf4689add4630e731,820bf18651a64c92a919cf664e31635c,delivered,2017-12-04,2017-12-04,2017-12-05,2018-01-04,2017-12-27,31.0
d8dbb44d7c5b1fd8e7f41b49e27053d7,4fdbaab85bcb2657b6b6c9fea1b0ccb6,delivered,2018-05-07,2018-05-07,2018-05-08,2018-08-20,2018-05-16,105.0
2ebedf24a4ee36078226242023978247,27ae6db6c6302444d88b728297180dac,delivered,2017-12-05,2017-12-05,2017-12-07,2018-01-10,2018-01-03,36.0
